"ScanNumber, ScanName, ScanPointNumber, corr_Xcoord in mm per BX, corr_Ycoord in mm per BX"
Scan_1
4,X4,11,"{'281': -0.001200742242467872, '1783': -0.0011389215537319028, '872': -0.0011266826953975197, '2063': -0.0011898367204731472, '41': -0.001128587815667883}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,12,"{'281': -0.00066113833759137426, '1783': -0.00062665274372563577, '872': -0.00061922820998057751, '2063': -0.00065520808337939367, '41': -0.00061662715765601532}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,13,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,14,"{'281': 0.00066107448469968858, '1783': 0.00062658836958511422, '872': 0.00061917583901191899, '2063': 0.00065514350958832364, '41': 0.00061657623393155856}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,15,"{'281': 0.0012004941913856583, '1783': 0.0011386922156514444, '872': 0.001126471977030803, '2063': 0.0011895881038501846, '41': 0.0011283908078377472}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,16,"{'281': 0.0015440578669377327, '1783': 0.0014661340487245997, '872': 0.0014529264577768368, '2063': 0.0015297147513652677, '41': 0.0014684191779090025}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,17,"{'281': 0.0016850634575504714, '1783': 0.0016019431928604173, '872': 0.0015910343248084528, '2063': 0.0016689028790541148, '41': 0.0016250636950423001}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,18,"{'281': 0.001668397085005908, '1783': 0.0015878381311633001, '872': 0.0015808997317236203, '2063': 0.0016517190990545157, '41': 0.0016318679849576414}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,19,"{'281': 0.001558605268730295, '1783': 0.0014845138224163794, '872': 0.0014816316910321499, '2063': 0.0015422626968647859, '41': 0.0015432161987472986}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,20,"{'281': 0.0014124178953486899, '1783': 0.0013457770464814218, '872': 0.001346103163230966, '2063': 0.0013968451294370484, '41': 0.00141100063339704}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,21,"{'281': 0.0012654504368668504, '1783': 0.0012057512692009835, '872': 0.0012081850828319746, '2063': 0.0012508302144031895, '41': 0.0012709303217538358}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,22,"{'281': 0.0011341848498770046, '1783': 0.001080416910634024, '872': 0.0010840592017275364, '2063': 0.0011205315031369396, '41': 0.0011418464139463019}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,23,"{'281': 0.0010227359172768615, '1783': 0.00097391146708287254, '872': 0.00097816609649512844, '2063': 0.0010100002966613019, '41': 0.0010302387990581688}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,24,"{'281': 0.00092966379987016246, '1783': 0.00088497530682484144, '872': 0.00088947800375488559, '2063': 0.00091778628144504335, '41': 0.00093620632415850166}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
4,X4,25,"{'281': 0.00085163126234167491, '1783': 0.00081044616561796578, '872': 0.00081500132356824586, '2063': 0.00084053012644795771, '41': 0.0008571364927062304}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
Scan_3
3,Y3,1,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.00078887458207513046, '1783': -0.00074818847852546426, '872': -0.00075633236987507878, '2063': -0.00077659639975852495, '41': -0.00078716574880425985}"
3,Y3,2,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.00085964792724566963, '1783': -0.00081509202946490394, '872': -0.00082428547480774337, '2063': -0.00084608643913058282, '41': -0.00085713910396586113}"
3,Y3,3,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.00094405653749873582, '1783': -0.00089487670056694448, '872': -0.00090527924054550196, '2063': -0.00092898414333379578, '41': -0.00094035096343838935}"
3,Y3,4,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0010451362463850743, '1783': -0.00099045538787207376, '872': -0.0010020164227667972, '2063': -0.0010283396424688059, '41': -0.0010395682044269873}"
3,Y3,5,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0011652831103541237, '1783': -0.0011043190798477093, '872': -0.0011163042850745872, '2063': -0.0011467967826832572, '41': -0.0011567231917145805}"
3,Y3,6,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0013027938739539838, '1783': -0.0012353121922865022, '872': -0.0012456100994489485, '2063': -0.0012832791088366964, '41': -0.0012895142377555057}"
3,Y3,7,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0014455314141347164, '1783': -0.0013725906680738397, '872': -0.0013772063604382463, '2063': -0.0014266183889061596, '41': -0.0014253063264543981}"
3,Y3,8,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0015617884295730008, '1783': -0.0014864955924062319, '872': -0.0014802808588749404, '2063': -0.0015460702398278348, '41': -0.0015327390428621838}"
3,Y3,9,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0015970537827577479, '1783': -0.001524803433985258, '872': -0.0015041970124837008, '2063': -0.0015871592951684998, '41': -0.0015594416317025479}"
3,Y3,10,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0014826299162808514, '1783': -0.0014203062163847062, '872': -0.0013874309190302512, '2063': -0.0014795123151865972, '41': -0.0014407922354348543}"
3,Y3,11,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0011658409794632126, '1783': -0.0011201168979442398, '872': -0.0010849450076318985, '2063': -0.0011675651678629969, '41': -0.0011285150762578118}"
3,Y3,12,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': -0.0006469340291799235, '1783': -0.00062280462249728378, '872': -0.00059981259944108924, '2063': -0.00064946955381002492, '41': -0.00062463169547759528}"
3,Y3,13,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
3,Y3,14,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.00064692677765944089, '1783': 0.00062279314290157161, '872': 0.00059979925222371016, '2063': 0.00064945997721506268, '41': 0.00062462793800531751}"
3,Y3,15,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0011657547906421906, '1783': 0.0011200229477233582, '872': 0.001084854177946723, '2063': 0.0011674811676603255, '41': 0.0011284461222316679}"
3,Y3,16,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0014824671336985515, '1783': 0.001420135983098497, '872': 0.0013872612851934575, '2063': 0.0014793474154272425, '41': 0.0014406626960567202}"
3,Y3,17,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0015967134112698669, '1783': 0.0015244819280859395, '872': 0.001503873549357636, '2063': 0.0015868065436030129, '41': 0.0015591595956439116}"
3,Y3,18,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0015616514276398071, '1783': 0.0014863777469978517, '872': 0.0014801569764930603, '2063': 0.001545927554756673, '41': 0.0015326573086867437}"
3,Y3,19,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0014452816165272675, '1783': 0.0013723574223181278, '872': 0.0013769745880010985, '2063': 0.0014263634451517849, '41': 0.0014251124845973109}"
