"ScanNumber, ScanNames, ScanPointNumber, avrgdcct1, avrgdcct2, sum(avrgfbctB1), sum(avrgfbctB2), fbct1 per Bx, fbct2 per BX"
Scan_1
1,X1,1,4456898335797.895,4503796670032.842,4459594372581.0508,4505750918629.0518,"{'1304': 88239318285.473679, '2734': 83964898681.263153, '281': 86038577152.0, '2409': 89231714842.947372, '1072': 85910458583.578949, '1783': 79870815609.263153, '1344': 87735822874.947372, '1264': 85652940907.789474, '81': 87661670615.578949, '1903': 82940503309.473679, '2814': 83406303878.736847, '832': 86751535535.157898, '1544': 86206496336.842102, '792': 87366790090.10527, '1943': 82076056306.526321, '2329': 83464508901.052628, '952': 86722564311.578949, '872': 81482006528.0, '41': 86937477120.0, '1': 85398091668.210526, '1112': 87430032330.10527, '2249': 88838939486.315796, '1504': 88356602287.157898, '1032': 77703127471.157898, '1464': 88649219664.842102, '2289': 85574336080.842102, '912': 88496802762.10527, '201': 87581520518.736847, '752': 87076562620.631577, '2369': 89555817525.89473, '992': 85087022457.263153, '2774': 83858654908.631577, '2934': 85559214080.0, '2449': 86755103366.736847, '712': 84700324271.157898, '2854': 86836293416.421051, '1152': 85169362405.052628, '121': 83307499304.421051, '1863': 88051496421.052628, '241': 86881454187.789474, '1983': 84606010206.315796, '2654': 82896516149.89473, '161': 80907023413.89473, '1424': 85604932338.526321, '2694': 86040782093.473679, '2894': 86180287541.89473, '1823': 87533367080.421051, 'sum': 2721237627526.7363, '2169': 83173970997.89473, '2023': 91316953519.157898, '1384': 87609346155.789474, '2063': 83384783494.736847, '2209': 87812462484.210526}","{'2734': 86185108749.473679, '281': 85693346438.736847, '450': 87374071484.631577, '1072': 87980188941.473679, '570': 89463735134.315796, '2774': 88016299277.473679, '2654': 83832443526.736847, '3140': 88462713263.157898, '3060': 82357167373.473679, '81': 89001551117.473679, '490': 88352822325.89473, '1903': 87991465445.052628, '3300': 89848167585.684204, '3220': 84417710618.947372, '1983': 90055796412.631577, '1943': 84569971873.684204, '3340': 87121594906.947372, '952': 91264127191.578949, '872': 83237071386.947372, '41': 85413698721.684204, '1': 82424729815.578949, '1112': 87551723196.631577, '3180': 87034998999.578949, '650': 87222920461.473679, '1032': 82206763115.789474, '2934': 85324158005.89473, '912': 88617819297.684204, '201': 85791587920.842102, '2814': 85230169465.263153, '1783': 83446608949.89473, '992': 84570097340.631577, '610': 87551847801.263153, '2023': 86795727494.736847, '2854': 87723855656.421051, '1152': 89932776717.473679, '121': 85509112239.157898, '1863': 88952224498.526321, '241': 88713320340.210526, '161': 79654209212.631577, '2694': 91591241512.421051, '1643': 88258920016.842102, '3260': 90070836062.315796, '2894': 86599889111.578949, '1603': 83771216087.578949, '1723': 87310735252.210526, '1823': 84217538236.631577, '1683': 90444931072.0, '3100': 87196537478.736847, '410': 87181106768.842102, '530': 83976731378.526321, '370': 84399981406.315796, '2063': 85837551939.368423, 'sum': 2763932173150.3154}"
1,X1,2,4456912257024.0,4503676911616.0,4459496776089.6006,4505484011110.3994,"{'1304': 88236446924.800003, '2734': 83961151078.399994, '281': 86038628761.600006, '2409': 89231301427.199997, '1072': 85908845772.800003, '1783': 79867056947.199997, '1344': 87732480000.0, '1264': 85649870438.399994, '81': 87660489523.199997, '1903': 82937153945.600006, '2814': 83404267110.399994, '832': 86749288448.0, '1544': 86203304755.199997, '792': 87364468326.399994, '1943': 82073245286.399994, '2329': 83463711539.199997, '952': 86719268044.800003, '872': 81480049868.800003, '41': 86938971750.399994, '1': 85398296166.399994, '1112': 87425428275.199997, '2249': 88837937561.600006, '1504': 88354654208.0, '1032': 77700440064.0, '1464': 88647447756.800003, '2289': 85575131545.600006, '912': 88496094412.800003, '201': 87579083980.800003, '752': 87075786342.399994, '2369': 89553463296.0, '992': 85084367667.199997, '2774': 83858424217.600006, '2934': 85557659648.0, '2449': 86755012608.0, '712': 84700053913.600006, '2854': 86832676454.399994, '1152': 85166633779.199997, '121': 83306708992.0, '1863': 88048925491.199997, '241': 86881194393.600006, '1983': 84603786854.399994, '2654': 82892952780.800003, '161': 80906693017.600006, '1424': 85602208972.800003, '2694': 86036824064.0, '2894': 86178436300.800003, '1823': 87533330022.399994, 'sum': 2721173443379.1992, '2169': 83173903564.800003, '2023': 91315212288.0, '1384': 87604743782.399994, '2063': 83381146419.199997, '2209': 87812117299.199997}","{'2734': 86178020556.800003, '281': 85689599180.800003, '450': 87369213132.800003, '1072': 87974314803.199997, '570': 89458379980.800003, '2774': 88011212800.0, '2654': 83826802278.399994, '3140': 88458128998.399994, '3060': 82352220569.600006, '81': 88992971571.199997, '490': 88349359308.800003, '1903': 87985023385.600006, '3300': 89843714457.600006, '3220': 84414402969.600006, '1983': 90052080025.600006, '1943': 84564954316.800003, '3340': 87115882496.0, '952': 91258890649.600006, '872': 83230736384.0, '41': 85408959283.199997, '1': 82420745011.199997, '1112': 87546024755.199997, '3180': 87029863628.800003, '650': 87219027148.800003, '1032': 82203256832.0, '2934': 85318687539.199997, '912': 88610852044.800003, '201': 85785824870.399994, '2814': 85225535488.0, '1783': 83441681612.800003, '992': 84563277414.399994, '610': 87546163609.600006, '2023': 86789917900.800003, '2854': 87719437516.800003, '1152': 89928310374.399994, '121': 85504683212.800003, '1863': 88945547264.0, '241': 88707395584.0, '161': 79648599654.399994, '2694': 91586985164.800003, '1643': 88255746867.199997, '3260': 90064587571.199997, '2894': 86593278771.199997, '1603': 83766433382.399994, '1723': 87305185280.0, '1823': 84211276185.600006, '1683': 90440243609.600006, '3100': 87192224972.800003, '410': 87176251392.0, '530': 83973462016.0, '370': 84396114329.600006, '2063': 85832522956.800003, 'sum': 2763757405388.8003}"
1,X1,3,4458203730135.579,4503165896380.632,4459325738792.4209,4505398830780.6299,"{'1304': 88233878366.315796, '2734': 83957357729.684204, '281': 86034142261.89473, '2409': 89228538502.736847, '1072': 85905292880.842102, '1783': 79863050886.736847, '1344': 87731533285.052628, '1264': 85647995957.89473, '81': 87656631242.10527, '1903': 82933573739.789474, '2814': 83400719952.842102, '832': 86746303865.263153, '1544': 86198718248.421051, '792': 87362342696.421051, '1943': 82071398507.789474, '2329': 83460641845.89473, '952': 86716543191.578949, '872': 81476649391.157898, '41': 86934249903.157898, '1': 85394647578.947372, '1112': 87424010778.947372, '2249': 88834929717.89473, '1504': 88350644116.210526, '1032': 77697330553.263153, '1464': 88643738785.684204, '2289': 85571631858.526321, '912': 88491405096.421051, '201': 87575503279.157898, '752': 87073058169.263153, '2369': 89550749696.0, '992': 85081210448.842102, '2774': 83855025852.631577, '2934': 85554915866.947372, '2449': 86752068446.315796, '712': 84698071040.0, '2854': 86829707048.421051, '1152': 85165682041.263153, '121': 83302157258.10527, '1863': 88045289903.157898, '241': 86876805012.210526, '1983': 84599892506.947372, '2654': 82888801010.526321, '161': 80902440636.631577, '1424': 85600459937.684204, '2694': 86034066378.10527, '2894': 86174194418.526321, '1823': 87526194768.842102, 'sum': 2721057898496.0, '2169': 83170171634.526321, '2023': 91311314836.210526, '1384': 87604091634.526321, '2063': 83377693534.315796, '2209': 87808272491.789474}","{'2734': 86176818445.473679, '281': 85688693813.89473, '450': 87367492446.315796, '1072': 87972160350.315796, '570': 89456070871.578949, '2774': 88009097216.0, '2654': 83824543420.631577, '3140': 88456736121.263153, '3060': 82352793276.631577, '81': 88992394617.263153, '490': 88346182063.157898, '1903': 87982844442.947372, '3300': 89842281849.263153, '3220': 84413408525.473679, '1983': 90048386964.210526, '1943': 84563179412.210526, '3340': 87115226704.842102, '952': 91255932173.473679, '872': 83229338570.10527, '41': 85407542649.263153, '1': 82419195041.684204, '1112': 87544029184.0, '3180': 87027485210.947372, '650': 87216715668.210526, '1032': 82199557173.89473, '2934': 85316922745.263153, '912': 88609942042.947372, '201': 85783254932.210526, '2814': 85224815346.526321, '1783': 83440683115.789474, '992': 84561439258.947372, '610': 87546695895.578949, '2023': 86789291600.842102, '2854': 87716323759.157898, '1152': 89923667644.631577, '121': 85501468240.842102, '1863': 88943309446.736847, '241': 88705429288.421051, '161': 79648439888.842102, '2694': 91584004958.315796, '1643': 88252928646.736847, '3260': 90064166912.0, '2894': 86592030827.789474, '1603': 83765058290.526321, '1723': 87304839168.0, '1823': 84211147614.315796, '1683': 90439636884.210526, '3100': 87190200320.0, '410': 87176354115.368423, '530': 83972293039.157898, '370': 84395712943.157898, '2063': 85830667641.263153, 'sum': 2763696551828.21}"
1,X1,4,4457470492672.0,4503449318195.2,4459212872089.6006,4505476435148.7998,"{'1304': 88232252620.800003, '2734': 83956105625.600006, '281': 86032329523.199997, '2409': 89227062476.800003, '1072': 85902330675.199997, '1783': 79861136998.399994, '1344': 87728648601.600006, '1264': 85645309132.800003, '81': 87655004160.0, '1903': 82928841932.800003, '2814': 83399057408.0, '832': 86747089305.600006, '1544': 86198386278.399994, '792': 87361541734.399994, '1943': 82068268646.399994, '2329': 83460021043.199997, '952': 86712989696.0, '872': 81474865152.0, '41': 86931596083.199997, '1': 85394077696.0, '1112': 87421902028.800003, '2249': 88833834188.800003, '1504': 88348547891.199997, '1032': 77696117145.600006, '1464': 88641828454.399994, '2289': 85571223552.0, '912': 88488535244.800003, '201': 87574380134.399994, '752': 87072047513.600006, '2369': 89548985958.399994, '992': 85076888780.800003, '2774': 83851513036.800003, '2934': 85550990950.399994, '2449': 86748908748.800003, '712': 84695719936.0, '2854': 86828086067.199997, '1152': 85160820736.0, '121': 83300497408.0, '1863': 88040961638.399994, '241': 86874506854.399994, '1983': 84595826278.399994, '2654': 82886858752.0, '161': 80899985408.0, '1424': 85597990502.399994, '2694': 86030031667.199997, '2894': 86172877619.199997, '1823': 87525047091.199997, 'sum': 2720975161753.6001, '2169': 83167881625.600006, '2023': 91307444224.0, '1384': 87601174937.600006, '2063': 83375287091.199997, '2209': 87809255833.600006}","{'2734': 86176661913.600006, '281': 85689206784.0, '450': 87368968601.600006, '1072': 87974637158.399994, '570': 89458080153.600006, '2774': 88010135142.399994, '2654': 83827650150.399994, '3140': 88458414899.199997, '3060': 82352615014.399994, '81': 88994471936.0, '490': 88347704115.199997, '1903': 87983624601.600006, '3300': 89844137164.800003, '3220': 84415089459.199997, '1983': 90051176448.0, '1943': 84564579123.199997, '3340': 87116963840.0, '952': 91258000179.199997, '872': 83230168678.399994, '41': 85409123942.399994, '1': 82418899763.199997, '1112': 87544571494.399994, '3180': 87031680614.399994, '650': 87220018790.399994, '1032': 82202780057.600006, '2934': 85318534348.800003, '912': 88611317350.399994, '201': 85785296076.800003, '2814': 85225700966.399994, '1783': 83440970137.600006, '992': 84562866585.600006, '610': 87546776371.199997, '2023': 86790087884.800003, '2854': 87718981632.0, '1152': 89926250086.399994, '121': 85502947328.0, '1863': 88944104652.800003, '241': 88706958131.199997, '161': 79648616038.399994, '2694': 91585446707.199997, '1643': 88254848204.800003, '3260': 90067647692.800003, '2894': 86591270912.0, '1603': 83767363584.0, '1723': 87306595942.399994, '1823': 84211500646.399994, '1683': 90441173811.199997, '3100': 87192625152.0, '410': 87176425881.600006, '530': 83974176358.399994, '370': 84395734630.399994, '2063': 85832858009.600006, 'sum': 2763739394867.1997}"
1,X1,5,4457235259823.158,4503778237170.526,4459328317116.6328,4505434607831.5791,"{'1304': 88235475806.315796, '2734': 83957791905.684204, '281': 86033369195.789474, '2409': 89229564227.368423, '1072': 85903848070.736847, '1783': 79864367211.789474, '1344': 87730470049.684204, '1264': 85647347065.263153, '81': 87655342080.0, '1903': 82932996850.526321, '2814': 83400318544.842102, '832': 86748795526.736847, '1544': 86202584441.263153, '792': 87364943009.684204, '1943': 82069869190.736847, '2329': 83462305253.052628, '952': 86713532847.157898, '872': 81476474772.210526, '41': 86932960741.052628, '1': 85395792734.315796, '1112': 87421135818.10527, '2249': 88835913189.052628, '1504': 88352572254.315796, '1032': 77697212847.157898, '1464': 88645031828.210526, '2289': 85573563877.052628, '912': 88488985438.315796, '201': 87574549126.736847, '752': 87073097404.631577, '2369': 89551118336.0, '992': 85080132122.947372, '2774': 83855189692.631577, '2934': 85554624404.210526, '2449': 86751440680.421051, '712': 84698146061.473679, '2854': 86830040764.631577, '1152': 85163014467.368423, '121': 83301547600.842102, '1863': 88045424424.421051, '241': 86875228698.947372, '1983': 84598174342.736847, '2654': 82889332197.052628, '161': 80903141268.210526, '1424': 85601036395.789474, '2694': 86033750770.526321, '2894': 86174713963.789474, '1823': 87527117015.578949, 'sum': 2721037879403.7891, '2169': 83171065424.842102, '2023': 91310461574.736847, '1384': 87605298014.315796, '2063': 83377438720.0, '2209': 87810668867.368423}","{'2734': 86175823764.210526, '281': 85688680448.0, '450': 87369337370.947372, '1072': 87972300907.789474, '570': 89457121603.368423, '2774': 88010198393.263153, '2654': 83824890502.736847, '3140': 88457920512.0, '3060': 82352354789.052628, '81': 88992385994.10527, '490': 88347817876.210526, '1903': 87982898768.842102, '3300': 89844418667.789474, '3220': 84414817118.315796, '1983': 90049350170.947372, '1943': 84563777428.210526, '3340': 87116366686.315796, '952': 91256606935.578949, '872': 83229000542.315796, '41': 85405756793.263153, '1': 82419550315.789474, '1112': 87544470258.526321, '3180': 87032005039.157898, '650': 87219338401.684204, '1032': 82200985168.842102, '2934': 85317208602.947372, '912': 88609077140.210526, '201': 85783879248.842102, '2814': 85224460503.578949, '1783': 83440589123.368423, '992': 84563899445.89473, '610': 87548586522.947372, '2023': 86789906432.0, '2854': 87717136060.631577, '1152': 89924926625.684204, '121': 85502567693.473679, '1863': 88943619018.10527, '241': 88706010920.421051, '161': 79647666822.736847, '2694': 91584328326.736847, '1643': 88255037008.842102, '3260': 90064382059.789474, '2894': 86591143504.842102, '1603': 83766601404.631577, '1723': 87306349514.10527, '1823': 84209125052.631577, '1683': 90441584855.578949, '3100': 87192924375.578949, '410': 87175763429.052628, '530': 83972424973.473679, '370': 84395923779.368423, '2063': 85831310928.842102, 'sum': 2763703531843.3687}"
1,X1,6,4457683012812.8,4503762763776.0,4459211909939.2002,4505483809587.1992,"{'1304': 88232232960.0, '2734': 83956199833.600006, '281': 86031791308.800003, '2409': 89227424563.199997, '1072': 85902031667.199997, '1783': 79863001497.600006, '1344': 87729801216.0, '1264': 85646941388.800003, '81': 87652773888.0, '1903': 82929888051.199997, '2814': 83398045286.399994, '832': 86746895155.199997, '1544': 86199210803.199997, '792': 87362771353.600006, '1943': 82068373094.399994, '2329': 83461364940.800003, '952': 86711460659.199997, '872': 81473071923.199997, '41': 86931748864.0, '1': 85394011340.800003, '1112': 87418367590.399994, '2249': 88833930035.199997, '1504': 88348220620.800003, '1032': 77695569510.399994, '1464': 88640752435.199997, '2289': 85572354457.600006, '912': 88487127449.600006, '201': 87573156249.600006, '752': 87072495206.399994, '2369': 89551428812.800003, '992': 85077589196.800003, '2774': 83852016435.199997, '2934': 85549951795.199997, '2449': 86748982886.399994, '712': 84698085376.0, '2854': 86826650009.600006, '1152': 85160216576.0, '121': 83299501670.399994, '1863': 88041875456.0, '241': 86874027622.399994, '1983': 84595280281.600006, '2654': 82886147276.800003, '161': 80899899392.0, '1424': 85600095436.800003, '2694': 86029855948.800003, '2894': 86171221606.399994, '1823': 87523764633.600006, 'sum': 2720956895232.0005, '2169': 83170934374.399994, '2023': 91306785587.199997, '1384': 87603222937.600006, '2063': 83375493529.600006, '2209': 87807869747.199997}","{'2734': 86177455718.399994, '281': 85687134617.600006, '450': 87370174054.399994, '1072': 87973596364.800003, '570': 89458869862.399994, '2774': 88010462412.800003, '2654': 83826871091.199997, '3140': 88458752409.600006, '3060': 82355255705.600006, '81': 88992115916.800003, '490': 88348977561.600006, '1903': 87983396864.0, '3300': 89844959232.0, '3220': 84415793152.0, '1983': 90050747187.199997, '1943': 84564312064.0, '3340': 87117316505.600006, '952': 91255968972.800003, '872': 83229348659.199997, '41': 85406701568.0, '1': 82419587891.199997, '1112': 87546029260.800003, '3180': 87032857395.199997, '650': 87220121600.0, '1032': 82202245939.199997, '2934': 85318812467.199997, '912': 88610739404.800003, '201': 85783582720.0, '2814': 85225682124.800003, '1783': 83440714547.199997, '992': 84564224000.0, '610': 87550570905.600006, '2023': 86788693196.800003, '2854': 87717513216.0, '1152': 89928165376.0, '121': 85504423936.0, '1863': 88944689971.199997, '241': 88705710080.0, '161': 79648557056.0, '2694': 91584330956.800003, '1643': 88256668876.800003, '3260': 90066830540.800003, '2894': 86591707545.600006, '1603': 83768595251.199997, '1723': 87307228774.399994, '1823': 84211003392.0, '1683': 90443297996.800003, '3100': 87193483673.600006, '410': 87177305292.800003, '530': 83972900044.800003, '370': 84396587008.0, '2063': 85832739225.600006, 'sum': 2763727263744.0}"
1,X1,7,4457315586263.579,4503903569596.632,4459034558895.1572,4505291019317.8945,"{'1304': 88230069517.473679, '2734': 83952599902.315796, '281': 86027476129.684204, '2409': 89224234684.631577, '1072': 85897442357.89473, '1783': 79858031346.526321, '1344': 87726444328.421051, '1264': 85642924247.578949, '81': 87649829726.315796, '1903': 82926012954.947372, '2814': 83392506394.947372, '832': 86745569172.210526, '1544': 86197081573.052628, '792': 87358412692.210526, '1943': 82064533611.789474, '2329': 83458358433.684204, '952': 86708924631.578949, '872': 81470180298.10527, '41': 86927663104.0, '1': 85391237551.157898, '1112': 87415397968.842102, '2249': 88832360016.842102, '1504': 88346221729.684204, '1032': 77691600464.842102, '1464': 88640133874.526321, '2289': 85568759484.631577, '912': 88482560754.526321, '201': 87568690553.263153, '752': 87069880535.578949, '2369': 89548296407.578949, '992': 85073570330.947372, '2774': 83847584498.526321, '2934': 85546750167.578949, '2449': 86747969428.210526, '712': 84694484668.631577, '2854': 86821515910.736847, '1152': 85156299614.315796, '121': 83294905613.473679, '1863': 88038121040.842102, '241': 86868844975.157898, '1983': 84591301254.736847, '2654': 82883962556.631577, '161': 80896802816.0, '1424': 85595428325.052628, '2694': 86026086938.947372, '2894': 86167944353.684204, '1823': 87520920414.315796, 'sum': 2720835155860.2109, '2169': 83167540277.89473, '2023': 91303147843.368423, '1384': 87598979826.526321, '2063': 83372709780.210526, '2209': 87806253810.526321}","{'2734': 86171074991.157898, '281': 85685661911.578949, '450': 87365713488.842102, '1072': 87968987890.526321, '570': 89456287312.842102, '2774': 88005457812.210526, '2654': 83822829568.0, '3140': 88455546987.789474, '3060': 82352470339.368423, '81': 88989344606.315796, '490': 88346609340.631577, '1903': 87980592936.421051, '3300': 89842919962.947372, '3220': 84415617347.368423, '1983': 90045936693.89473, '1943': 84560551504.842102, '3340': 87115808336.842102, '952': 91253728956.631577, '872': 83225328801.684204, '41': 85403608333.473679, '1': 82414995994.947372, '1112': 87541014528.0, '3180': 87029187422.315796, '650': 87217035156.210526, '1032': 82198769017.263153, '2934': 85312837955.368423, '912': 88605128165.052628, '201': 85778652321.684204, '2814': 85221319087.157898, '1783': 83437454605.473679, '992': 84559493012.210526, '610': 87545160973.473679, '2023': 86782971688.421051, '2854': 87715354947.368423, '1152': 89922950629.052628, '121': 85498852837.052628, '1863': 88940111117.473679, '241': 88702402128.842102, '161': 79643711811.368423, '2694': 91580851469.473679, '1643': 88252809647.157898, '3260': 90064168636.631577, '2894': 86588189210.947372, '1603': 83764759929.263153, '1723': 87305410883.368423, '1823': 84206862767.157898, '1683': 90439323001.263153, '3100': 87189560912.842102, '410': 87174621291.789474, '530': 83971020261.052628, '370': 84393055285.89473, '2063': 85828905498.947372, 'sum': 2763593932800.0}"
1,X1,8,4456581195366.4,4503368263270.4,4458926864384.0,4505280258867.1982,"{'1304': 88226537881.600006, '2734': 83947862425.600006, '281': 86026116300.800003, '2409': 89225334374.399994, '1072': 85893889228.800003, '1783': 79855551692.800003, '1344': 87724283494.399994, '1264': 85641707520.0, '81': 87647143116.800003, '1903': 82923543756.800003, '2814': 83390924390.399994, '832': 86742930227.199997, '1544': 86194660966.399994, '792': 87358246912.0, '1943': 82061473792.0, '2329': 83458136064.0, '952': 86705302732.800003, '872': 81467856076.800003, '41': 86925772800.0, '1': 85391567257.600006, '1112': 87411872972.800003, '2249': 88829731635.199997, '1504': 88345852723.199997, '1032': 77691158528.0, '1464': 88638328832.0, '2289': 85568204800.0, '912': 88480443187.199997, '201': 87565885849.600006, '752': 87067948646.399994, '2369': 89546418995.199997, '992': 85072380313.600006, '2774': 83844446617.600006, '2934': 85543768064.0, '2449': 86746490880.0, '712': 84693687091.199997, '2854': 86817966080.0, '1152': 85155111321.600006, '121': 83293851648.0, '1863': 88032741785.600006, '241': 86865921228.800003, '1983': 84589231308.800003, '2654': 82882320384.0, '161': 80895565824.0, '1424': 85594021478.399994, '2694': 86023072153.600006, '2894': 86165569126.399994, '1823': 87516973875.199997, 'sum': 2720755050905.6001, '2169': 83165873766.399994, '2023': 91299459891.199997, '1384': 87598337638.399994, '2063': 83370307174.399994, '2209': 87805079552.0}","{'2734': 86172085452.800003, '281': 85684609433.600006, '450': 87368226406.399994, '1072': 87970016051.199997, '570': 89456552755.199997, '2774': 88006089932.800003, '2654': 83821702348.800003, '3140': 88456395980.800003, '3060': 82352376217.600006, '81': 88987837644.800003, '490': 88347472281.600006, '1903': 87978211737.600006, '3300': 89841934745.600006, '3220': 84414381670.399994, '1983': 90045789388.800003, '1943': 84558931558.399994, '3340': 87115870617.600006, '952': 91251820134.399994, '872': 83225999769.600006, '41': 85402668646.399994, '1': 82415378841.600006, '1112': 87540805222.399994, '3180': 87029686272.0, '650': 87216980787.199997, '1032': 82198415360.0, '2934': 85312215859.199997, '912': 88605863526.399994, '201': 85779903692.800003, '2814': 85221516492.800003, '1783': 83436760268.800003, '992': 84558049689.600006, '610': 87547284275.199997, '2023': 86784254361.600006, '2854': 87712979353.600006, '1152': 89922081996.800003, '121': 85497794560.0, '1863': 88939384422.399994, '241': 88702242816.0, '161': 79643553792.0, '2694': 91580295577.600006, '1643': 88254411161.600006, '3260': 90064575283.199997, '2894': 86587786444.800003, '1603': 83765161574.399994, '1723': 87304491417.600006, '1823': 84207549235.199997, '1683': 90438394265.600006, '3100': 87189420441.600006, '410': 87173739315.199997, '530': 83970931507.199997, '370': 84392758476.800003, '2063': 85826619801.600006, 'sum': 2763579213414.3994}"
1,X1,9,4457310060544.0,4503466645913.6,4458699966054.4014,4505165734297.5986,"{'1304': 88224526745.600006, '2734': 83942879641.600006, '281': 86020034969.600006, '2409': 89220762009.600006, '1072': 85891654451.199997, '1783': 79850628710.399994, '1344': 87719515340.800003, '1264': 85637484134.399994, '81': 87641586073.600006, '1903': 82916799283.199997, '2814': 83384931123.199997, '832': 86741676851.199997, '1544': 86191223193.600006, '792': 87356590080.0, '1943': 82056366080.0, '2329': 83455159091.199997, '952': 86701072793.600006, '872': 81464410112.0, '41': 86919666483.199997, '1': 85387472896.0, '1112': 87407359590.399994, '2249': 88827769241.600006, '1504': 88340322713.600006, '1032': 77687861248.0, '1464': 88633115033.600006, '2289': 85566660608.0, '912': 88475931033.600006, '201': 87560599552.0, '752': 87066242252.800003, '2369': 89544222720.0, '992': 85067149721.600006, '2774': 83838839603.199997, '2934': 85537755136.0, '2449': 86744458854.399994, '712': 84691112755.199997, '2854': 86813521510.399994, '1152': 85148707635.199997, '121': 83288759091.199997, '1863': 88027925299.199997, '241': 86861377536.0, '1983': 84583768064.0, '2654': 82874807910.399994, '161': 80892443852.800003, '1424': 85589255782.399994, '2694': 86018301952.0, '2894': 86159737241.600006, '1823': 87511393075.199997, 'sum': 2720590583398.3999, '2169': 83163747532.800003, '2023': 91293248716.800003, '1384': 87592923136.0, '2063': 83363593011.199997, '2209': 87802614579.199997}","{'2734': 86168502681.600006, '281': 85682213683.199997, '450': 87365758976.0, '1072': 87965172531.199997, '570': 89453821132.800003, '2774': 88001522073.600006, '2654': 83819678105.600006, '3140': 88454894796.800003, '3060': 82350022656.0, '81': 88985527500.800003, '490': 88343555686.399994, '1903': 87976355430.399994, '3300': 89840985292.800003, '3220': 84411868364.800003, '1983': 90043119206.399994, '1943': 84556918374.399994, '3340': 87112708096.0, '952': 91250658918.399994, '872': 83223473766.399994, '41': 85400772198.399994, '1': 82413019955.199997, '1112': 87538416844.800003, '3180': 87028436172.800003, '650': 87215224012.800003, '1032': 82195707904.0, '2934': 85311151718.399994, '912': 88601895731.199997, '201': 85776476160.0, '2814': 85218496512.0, '1783': 83433462169.600006, '992': 84556963840.0, '610': 87543924736.0, '2023': 86780309094.399994, '2854': 87710137548.800003, '1152': 89919741542.399994, '121': 85497799065.600006, '1863': 88936701542.399994, '241': 88699323596.800003, '161': 79642328268.800003, '2694': 91577398067.199997, '1643': 88253164339.199997, '3260': 90062356480.0, '2894': 86584723046.399994, '1603': 83764312064.0, '1723': 87304318156.800003, '1823': 84204410060.800003, '1683': 90438578995.199997, '3100': 87189270118.399994, '410': 87172333977.600006, '530': 83969930444.800003, '370': 84392384921.600006, '2063': 85825507737.600006, 'sum': 2763497884876.7993}"
1,X1,10,4456659343252.211,4502559874640.842,4458620543407.1572,4505157666492.6328,"{'1304': 88223878090.10527, '2734': 83941454039.578949, '281': 86017007616.0, '2409': 89220270187.789474, '1072': 85888639407.157898, '1783': 79851520862.315796, '1344': 87721638211.368423, '1264': 85639107206.736847, '81': 87638067307.789474, '1903': 82916764186.947372, '2814': 83384210054.736847, '832': 86739810196.210526, '1544': 86188803341.473679, '792': 87354004102.736847, '1943': 82056652476.631577, '2329': 83453047430.736847, '952': 86698065488.842102, '872': 81461861537.684204, '41': 86918759693.473679, '1': 85385425111.578949, '1112': 87405718905.263153, '2249': 88825188567.578949, '1504': 88341135360.0, '1032': 77685018839.578949, '1464': 88633918733.473679, '2289': 85564607002.947372, '912': 88472648003.368423, '201': 87559001141.89473, '752': 87064099139.368423, '2369': 89543001788.631577, '992': 85064699257.263153, '2774': 83836325241.263153, '2934': 85535828938.10527, '2449': 86743209013.89473, '712': 84689294389.89473, '2854': 86811753202.526321, '1152': 85147382406.736847, '121': 83285149372.631577, '1863': 88028311767.578949, '241': 86858468729.263153, '1983': 84581235442.526321, '2654': 82872820143.157898, '161': 80887169455.157898, '1424': 85590050923.789474, '2694': 86015267462.736847, '2894': 86157728498.526321, '1823': 87510783461.052628, 'sum': 2720529386873.2637, '2169': 83161980496.842102, '2023': 91292170132.210526, '1384': 87593677446.736847, '2063': 83363478689.684204, '2209': 87800434903.578949}","{'2734': 86170323914.10527, '281': 85680654443.789474, '450': 87365767814.736847, '1072': 87965439461.052628, '570': 89455056788.210526, '2774': 88003155860.210526, '2654': 83818269642.10527, '3140': 88455694012.631577, '3060': 82351262666.10527, '81': 88986357975.578949, '490': 88344776488.421051, '1903': 87977102282.10527, '3300': 89841078918.736847, '3220': 84412783777.684204, '1983': 90042377054.315796, '1943': 84555736764.631577, '3340': 87114117766.736847, '952': 91249916658.526321, '872': 83221626017.684204, '41': 85399592960.0, '1': 82413831006.315796, '1112': 87537412203.789474, '3180': 87029865633.684204, '650': 87214585317.052628, '1032': 82195973820.631577, '2934': 85309814245.052628, '912': 88602282954.10527, '201': 85777020820.210526, '2814': 85217797820.631577, '1783': 83434386054.736847, '992': 84555420725.89473, '610': 87543310874.947372, '2023': 86780798652.631577, '2854': 87708563348.210526, '1152': 89918096222.315796, '121': 85496418519.578949, '1863': 88936015117.473679, '241': 88698210842.947372, '161': 79641352946.526321, '2694': 91575984559.157898, '1643': 88252354775.578949, '3260': 90062830322.526321, '2894': 86583447767.578949, '1603': 83764189938.526321, '1723': 87304984037.052628, '1823': 84204578923.789474, '1683': 90438876752.842102, '3100': 87189592387.368423, '410': 87172276655.157898, '530': 83970106637.473679, '370': 84391721714.526321, '2063': 85824473626.947372, 'sum': 2763482433212.6313}"
