Fill,6016
Date,28Jul2017
Run,"[300019, 300019]"
InputDIPFile,../../../../../../brildata/vdmoutput/Automation//dipfiles/vdm_6016_28Jul17_115005_28Jul17_121320.csv
ScanNames,"[u'X1', u'Y1']"
ScanTimeWindows,"[[1501235405, 1501236476], [1501236800, 1501237885]]"
BetaStar,19.17
Angle,0
Offset,"[0.0, 0.0]"
ParticleTypeB1,proton
ParticleTypeB2,proton
EnergyB1,6500
EnergyB2,6500
scan number,scan type,"scan points: number, tStart, tStop, relative displacement"
Scan_1
1,X1,1,1501235405.0,1501235450.0,-0.442878
1,X1,2,1501235464.0,1501235507.0,-0.393669
1,X1,3,1501235520.0,1501235566.0,-0.344461
1,X1,4,1501235579.0,1501235622.0,-0.295252
1,X1,5,1501235636.0,1501235679.0,-0.246043
1,X1,6,1501235692.0,1501235736.0,-0.196835
1,X1,7,1501235749.0,1501235794.0,-0.147626
1,X1,8,1501235806.0,1501235851.0,-0.098417
1,X1,9,1501235863.0,1501235908.0,-0.049209
1,X1,10,1501235920.0,1501235965.0,0.0
1,X1,11,1501235976.0,1501236022.0,0.049209
1,X1,12,1501236033.0,1501236078.0,0.098417
1,X1,13,1501236090.0,1501236135.0,0.147626
1,X1,14,1501236147.0,1501236192.0,0.196835
1,X1,15,1501236204.0,1501236249.0,0.246043
1,X1,16,1501236261.0,1501236306.0,0.295252
1,X1,17,1501236317.0,1501236362.0,0.344461
1,X1,18,1501236376.0,1501236419.0,0.393669
1,X1,19,1501236432.0,1501236476.0,0.442878
Scan_2
2,Y1,1,1501236800.0,1501236843.0,-0.442878
2,Y1,2,1501236858.0,1501236903.0,-0.393669
2,Y1,3,1501236916.0,1501236960.0,-0.344461
2,Y1,4,1501236973.0,1501237018.0,-0.295252
2,Y1,5,1501237031.0,1501237075.0,-0.246043
2,Y1,6,1501237090.0,1501237133.0,-0.196835
2,Y1,7,1501237146.0,1501237192.0,-0.147626
2,Y1,8,1501237205.0,1501237248.0,-0.098417
2,Y1,9,1501237261.0,1501237307.0,-0.049209
2,Y1,10,1501237320.0,1501237365.0,0.0
2,Y1,11,1501237377.0,1501237425.0,0.049209
2,Y1,12,1501237436.0,1501237481.0,0.098417
2,Y1,13,1501237495.0,1501237540.0,0.147626
2,Y1,14,1501237551.0,1501237597.0,0.196835
2,Y1,15,1501237610.0,1501237655.0,0.246043
2,Y1,16,1501237666.0,1501237712.0,0.295252
2,Y1,17,1501237725.0,1501237770.0,0.344461
2,Y1,18,1501237783.0,1501237827.0,0.393669
2,Y1,19,1501237840.0,1501237885.0,0.442878
