Fill,6016
Date,28Jul2017
Run,"[300029, 300029]"
InputDIPFile,../../../../../../brildata/vdmoutput/Automation//dipfiles/vdm_6016_28Jul17_144025_28Jul17_150150.csv
ScanNames,"[u'X1', u'Y1']"
ScanTimeWindows,"[[1501245625, 1501246591], [1501246910, 1501247864]]"
BetaStar,19.17
Angle,0
Offset,"[0.0, 0.0]"
ParticleTypeB1,proton
ParticleTypeB2,proton
EnergyB1,6500
EnergyB2,6500
scan number,scan type,"scan points: number, tStart, tStop, relative displacement"
Scan_1
1,X1,1,1501245625.0,1501245654.0,-0.590504
1,X1,2,1501245664.0,1501245692.0,-0.541295
1,X1,3,1501245702.0,1501245731.0,-0.492087
1,X1,4,1501245740.0,1501245769.0,-0.442878
1,X1,5,1501245779.0,1501245808.0,-0.393669
1,X1,6,1501245817.0,1501245846.0,-0.344461
1,X1,7,1501245856.0,1501245884.0,-0.295252
1,X1,8,1501245894.0,1501245924.0,-0.246043
1,X1,9,1501245934.0,1501245961.0,-0.196835
1,X1,10,1501245972.0,1501245999.0,-0.147626
1,X1,11,1501246010.0,1501246039.0,-0.098417
1,X1,12,1501246049.0,1501246077.0,-0.049209
1,X1,13,1501246087.0,1501246116.0,0.0
1,X1,14,1501246138.0,1501246167.0,0.049209
1,X1,15,1501246177.0,1501246205.0,0.098417
1,X1,16,1501246215.0,1501246244.0,0.147626
1,X1,17,1501246254.0,1501246282.0,0.196835
1,X1,18,1501246292.0,1501246321.0,0.246043
1,X1,19,1501246330.0,1501246359.0,0.295252
1,X1,20,1501246369.0,1501246399.0,0.344461
1,X1,21,1501246407.0,1501246436.0,0.393669
1,X1,22,1501246447.0,1501246474.0,0.442878
1,X1,23,1501246485.0,1501246514.0,0.492087
1,X1,24,1501246522.0,1501246551.0,0.541295
1,X1,25,1501246562.0,1501246591.0,0.590504
Scan_2
2,Y1,1,1501246910.0,1501246939.0,-0.590504
2,Y1,2,1501246949.0,1501246977.0,-0.541295
2,Y1,3,1501246987.0,1501247016.0,-0.492087
2,Y1,4,1501247026.0,1501247054.0,-0.442878
2,Y1,5,1501247064.0,1501247093.0,-0.393669
2,Y1,6,1501247102.0,1501247131.0,-0.344461
2,Y1,7,1501247142.0,1501247171.0,-0.295252
2,Y1,8,1501247179.0,1501247209.0,-0.246043
2,Y1,9,1501247219.0,1501247246.0,-0.196835
2,Y1,10,1501247257.0,1501247286.0,-0.147626
2,Y1,11,1501247296.0,1501247324.0,-0.098417
2,Y1,12,1501247334.0,1501247363.0,-0.049209
2,Y1,13,1501247373.0,1501247401.0,0.0
2,Y1,14,1501247411.0,1501247440.0,0.049209
2,Y1,15,1501247449.0,1501247478.0,0.098417
2,Y1,16,1501247488.0,1501247517.0,0.147626
2,Y1,17,1501247526.0,1501247555.0,0.196835
2,Y1,18,1501247565.0,1501247595.0,0.246043
2,Y1,19,1501247603.0,1501247633.0,0.295252
2,Y1,20,1501247643.0,1501247672.0,0.344461
2,Y1,21,1501247681.0,1501247710.0,0.393669
2,Y1,22,1501247720.0,1501247748.0,0.442878
2,Y1,23,1501247758.0,1501247787.0,0.492087
2,Y1,24,1501247797.0,1501247825.0,0.541295
2,Y1,25,1501247835.0,1501247864.0,0.590504
