timestamp,fill,filledbunches,fit,peak_x_bx,peak_x_bx_stdev,capsigma_x_bx,capsigma_x_bx_stdev,peak_y_bx,peak_y_bx_stdev,capsigma_y_bx,capsigma_y_bx_stdev,sigmavis_bx,sigmavis_bx_stdev
2017-05-27 20:37:51,5718.0,63.0,SGConst,0.272573095889,0.00319856066278,0.0248856293764,8.30255120712e-05,0.267338633463,0.00310223166968,0.0196738679864,0.000123295059994,826.213534498,1.36861999156
2017-05-27 21:49:09,5718.0,63.0,SGConst,0.278661392372,0.00293125388532,0.024895368444,7.55717783155e-05,0.276347821433,0.00280005518142,0.0199186086019,0.000114462167009,861.055906224,1.37342880498
2017-05-27 21:49:09,5718.0,63.0,DGConst,0.278660882206,0.00293122945143,0.0248938968076,7.55211564997e-05,0.280400631381,0.00288394717825,0.020051764024,0.000122225247649,872.935641575,1.56066827128
2017-05-28 03:59:52,5718.0,63.0,SGConst,0.298648584991,0.0020254307346,0.0243441732176,4.84676017406e-05,0.296375981546,0.00206588249932,0.0192262708971,8.92037082255e-05,873.114635833,1.46980394454
2017-05-28 09:05:06,5719.0,63.0,SGConst,0.269392859576,0.00357771421475,0.0248614476259,9.65514352531e-05,0.264522144782,0.00347229544484,0.0200755168354,0.000139201503903,831.790088186,1.40296824803
2017-05-28 22:32:38,5722.0,336.0,SGConst,0.264098208115,0.000355274394213,0.025279396476,1.2777697635e-05,0.259141963065,0.000315333900671,0.0207127615668,1.77637241929e-05,860.386248655,0.551338531578
2017-05-30 10:56:40,5730.0,303.0,SGConst,0.400430604455,0.000731240056242,0.0219880316993,1.03845594376e-05,0.390905820666,0.000738084137714,0.0152099040583,1.63097967462e-05,830.883612662,0.596039828053
2017-05-30 17:31:00,5730.0,303.0,SGConst,0.397143164302,0.000507583876734,0.0213993786637,7.5504407694e-06,0.393870880812,0.000521416630142,0.0154740294459,1.49184979835e-05,822.586788103,0.500413443926
2017-05-30 17:31:00,5730.0,303.0,DGConst,0.397551925565,0.000503606911979,0.021407751612,7.61844594998e-06,0.398584715323,0.000503950183372,0.0154229686873,1.46338332821e-05,825.520455483,0.512959546298
2017-06-03 07:27:56,5737.0,303.0,SGConst,0.401421829115,0.000788396508951,0.0220843877197,1.05184021276e-05,0.395273883062,0.000796672416731,0.0149904125491,1.9366245505e-05,827.916895921,0.564140023974
2017-06-05 01:55:35,5746.0,589.0,SGConst,0.392874437321,0.000669526234681,0.0219148602903,1.07988852095e-05,0.382917351393,0.000746454479519,0.0155987519465,1.49952975289e-05,832.139035439,0.473581630802
2017-06-05 03:18:19,5746.0,589.0,DGConst,0.393807270379,0.000570201250027,0.0217272921101,7.41803799067e-06,0.395925376618,0.000548477417431,0.0158023343416,1.66509499127e-05,851.061015191,0.321962871149
2017-06-05 03:18:19,5746.0,589.0,SGConst,0.393803587366,0.000570188409894,0.0217267306482,7.41617556738e-06,0.387305482516,0.000613091098896,0.0159101664032,1.7449171626e-05,847.399332087,0.32139510833
2017-06-05 11:54:48,5746.0,589.0,SGConst,0.390412624801,0.000406527034302,0.021721288727,6.06863009885e-06,0.384316643229,0.000439641028894,0.0160913644522,1.22059007111e-05,850.277890207,0.313347534694
2017-06-05 23:18:09,5749.0,589.0,SGConst,0.381776983451,0.00064097670467,0.0222020912212,1.09213025026e-05,0.37376191941,0.000695015623244,0.0157125184283,1.49550535072e-05,827.083465747,0.468954464882
2017-06-06 03:02:38,5750.0,589.0,SGConst,0.360416188302,0.000667219203268,0.0227263921077,1.32342496801e-05,0.352518756436,0.000748454644813,0.0161353447914,1.58480402047e-05,820.1457461,0.467419245109
